doc_id,text,platform
4849,million year roughly year affording million house 120million php possible estrada father joseph estrada plunder sentenced loss billions worth 350million php 6million assets today gave son much money right early inheritance million 2million coming bank would loan someone 2million php year much million php 2million likely father gave inheritance never less asking discaya wealth kind weird knowing named allegedly implicated corruption hopefully clean sad true,youtube
4850,hoy mahiya nakaw pilipino laanan budget tapusin kayong ginawa kondi nakaw tas bayan nalulunod baha maayos paaralan hospital daan,youtube
4851,natuutulog kurakot tumatanggi silang kinalaman silang kasalanan,youtube
4852,mali bigay agad bigay tagal panahon nagkkaidad kmi plang pinagaaralan,youtube
4853,makkita kinurakot mabuting lalagyan bangko massilip lalo bangko secrete bag kwarto hayyyyys nakkaiyak,youtube
4854,22o mahiya kkahiya kbilang korakot kailangan kalusin maraming nakkaawang mmamayan halis nmmatay gutom kayong kurakot sarap naguulam baboy manok hayyys malapit magunaw mundo kasama jayi kkainin lupa ganid antayin panahon,youtube
4855,maganda iloilo city koruption naganap kudos panahon sen franklin drillon nagpasasa nung panahon digongniyo naalala pinakamalaking budget panahon mark villar halos utang loob digongniyo nagpapasasa pera magtaka protektahan sara lustay,youtube
4856,hanggat nakukulong nanankaw magnanakaw hiyang gahaman,youtube
4857,nakaw tatay bbm,youtube
4858,grabiiiih xlang away bsta lalo xlang yumaman play gustong mtalo gusto mnalo politika serbisyo gnwang gatasan negosyo hnggng ngyon walng ngyari lalong nghirap,youtube
4859,nakkaawa mahhirap tulad diyos maggawa gobyerno nauubos oras kaka debate senado wla nahhatulan corruption madami nagu2tom maawa matakot diyos,youtube
4860,maawa corruption sagana wla problema lupa langit hahatulan,youtube
4861,audacity politician clapping nothing happened living lavish life filipino tax money mind boggling smh,youtube
4862,mahirap resibo kulong korup,youtube
4863,president thieves alligators,youtube
4864,government misery,youtube
4865,pres actually know billion pesos personally physically check make sure implemented prob late cuz billions spent lux cars etc gov let fall line fences along lines flooded areas let drown one one bitaying patiwarik kahoy matataas,youtube
4866,style bulok abscbn,youtube
4867,makakarma kna marcos vangag,youtube
4868,wlang lugar pagmamahal sakim ugaling buaya,youtube
4869,buang buaya araw araw jackpot lotto draw yawa kamo garapal pahmumukha,youtube
4870,wlang hiya buaya president hndi kami naniniwala sayu,youtube
4872,salot government hinahayaan tumakbo election,youtube
4873,history repeats nung 70s marcos come old corrupt regime bbm,youtube
4874,hope manila learn success iloilo city,youtube
4875,mapanuod zaldy tambaloslos vedio,youtube
4876,yta ihulog ilog kasangkot anumalya,youtube
4877,knew mangyayari makukulong corrupt though makukulong onti pwedeng bayad makalaya meron ding makakalusot ganda bansa demonyong sumisira daming namamatay daming naghihirap masasama,youtube
4878,ikulong sala hwg daming tanong,youtube
4879,sangkot pagnanakaw mula officials contractors engineers limasin livelihood kailangan maibalik pera ikulong sangkot kailangan death punishment hayaan cla malunod baha tubig mabaho dpat ipalasap kurakot nararanasan sambayanan filipino matatapos paghihirap hanggat ganid makasarili cno kapa,youtube
4880,saludo dokyumentaryong,youtube
4881,maiawasang asawang discaya dinaig artista arte napakasinungaling paawa effect nakakagigil,youtube
4882,get dictator government,youtube
4883,binaboy pilipinas marcos walasyang pakialam,youtube
4884,mahiya bbm,youtube
4885,pathetic please help philippines drowning major corruptions let pray nation,youtube
4886,pinapatay bansa kamatayan ipataw traydor atng sariling bansa,youtube
4887,whole world experiencing drought philippines run around circles scream burn country hope time different history problem suddenly away,youtube
4888,yari,youtube
4889,way solve problem give foreign engineers condition pilipino employed filipinos trusted employed learn foreign engineers,youtube
4890,government investigating billion pesos budget years district davao city start believe government heard ghost found,youtube
4891,release money proportion finished portion finished conform agree specified blueprint materials quality checked,youtube
4892,titigil hangang magbabago apektado mski partido religion stadi bubay ipaglaban pilipinas future generations,youtube
4893,bless president marcos philippines,youtube
4894,pakialam magnanakaw bulsa salapi katuwiran kangkongresman bahala basta kami paldo2x,youtube
4895,pleaase maawa sarili pumayag makawala sobrang kapahamakan nakaw ikulong isoli pati bahay ibenta kulong mabubulok kailangan isole full price please maawa every year nayan baha since bata pulubi gobyerno dahilan pagpupulibi nakakakiyak,youtube
4896,pass responsibility living day day pontious pilate,youtube
4897,nakakaiyak mismong pilipino safe sarili nating bansa,youtube
4898,nkakalungkot nkakapanglumo,youtube
4899,jica ipagawa govt nakawan masakit dadil banyaga involve masakit kapwa pilipino magnanakaw kaban bayan,youtube
4900,isispisip kayong bobotante susunod election,youtube
4901,abscbn uncovering issue pbbm unthinkable partnership,youtube
4902,angry cousin martin romualdez president,youtube
4903,watching hail saudi arabia maid nakakaiyak pilipinas,youtube
4904,documentary shown congress house hanggang nangyayari,youtube
4905,marcos lamlam,youtube
4906,separate episode iloilo city think see successful looks know looking give hope knowing done philippines successfully,youtube
4907,basura baha meron bbm,youtube
4908,weah utang pilipinas tumas panahon bistado,youtube
4909,babago puntahan nandyan parin corrupt,youtube
4910,job president hope matuloy tuloy,youtube
4911,see contractor mali gagawen mamamayan nakataya,youtube
4912,imagine bat umiiyak dami nakikita pilipino nghihirap diyos maawa taga gob mamayan pilipino nakakaiyak ninakawan pilipino,youtube
4913,imagine billions money come dami nagugutom pilipinas dami nghihirap tama mahirap kaban pilipinas tama hahawak kaban bayan,youtube
4914,hinugay kmo magnanakaw,youtube
4915,problema bansa magnanakaw offecial nkakahiya,youtube
4916,mali gobyerno bumabaha nlalagyan maintenance power ilog tagalinis bantay akala yun katulad highway linisin palagi,youtube
4917,coa isa corrupt audit kaso nababayaran,youtube
4918,maiwasan katiwalian gobyerno simply sulotion gawin mataas parusa government officials kumpara ordinaryong mamamayan dalawang isip muna pulitiko gusto maging officials gobyerno magsisilbi bayan magnanakaw kaban bayan hanggat batas pabor nanunongkulan paulit ulit magnanakaw gagawa katiwalian halal officials pamahalaan panahon kababayan bayan masusunod uusig tiwaling officials 110m kababayan tag palo bawat tiwaling officials sapat maubos silang panahon,youtube
4919,bantayan bayan responsibilidad isat isa tungo progress ikauunlad bayan,youtube
4920,makuntento buwanang sahud nagnanakaw buwaya nayan pera bayan website gobiyerno nagpapakita proyekto binigyan pondo magkano pondo ibinibigay bawat proyekto dapa parating updated lubog katiwalian bansa nagpatuloy magnanakaw nahuli makulong tanggalan lisensya naway muling makapanloko taung bayan,youtube
4921,tanggalan license engineering sayang profession doctor naka salalay proyekto malinaw umuunlad kabuhayan kasabwat pulitko tumatanngap sop iboto lalo nalilink ganitong proyekto,youtube
4922,1st burn nepo kids get sinses,youtube
4923,culprit thieves intentionally making places could,youtube
4924,hangal bituka konsensiya nakikita philippines enjoying lives luxury items buy demonyo,youtube
4925,magnanakaw sobra marcos magnanakaw niluluko pilipino maparusahan marcos president kang niluluko pilipino sobra magbitiw marcos,youtube
4926,lived los banos yrs ago flooding always problem,youtube
4927,mahirap umaamin malamang saysay imbestigasyong,youtube
4928,pinabayaan maraming taon taga pirma,youtube
4929,stop muna pagbibigay budget corrupt politicians hanggang binabalik nagastos natatapos contractors bayad yun klangan tapusin yun,youtube
4930,eye opener every filipino held accountable made country miserable tama sobra nakakasuka itigil mamamayan karapatan mabuti ligtas pamumuhay ipaglaban ikulong panagutin kurakot pamahalaan kudos documentary abs cbn,youtube
4931,happy palpak tawa,youtube
4932,31b discaya luxury cars meron pagpalagay binili 10m isa 280m yun palagay totoo sinasabi niyang kulembat would much much bigger 280m imagine tongressmen kulembat,youtube
4933,laki nareceive isabela fact bumabaha cagayan mataas isabela tubig cagayan bagsak naku speaker galing isa corrupt,youtube
4934,naging tama trabaho discaya prevented flooding kaso give corruption bilyong nilang nanakaw kaban bayan binigyan problema duterte discaya supporters dds gusto gawing state witness iwas pusoy ginawa nilang kalokohan bayan managot discaya,youtube
4935,foreigner kuning contractors,youtube
4936,sad truth pare pareho kayong shameful country greedy leaders rootedly corrupt fathers sons disgusting guess get voted brainless voters main reason professionals left country find better life families,youtube
4937,curious dalhin korte asan philippines accused tanong explain senado bat dalhin korte nka coverage makita ebidensya nangyari pondo docs proposal completion,youtube
4938,sobra tama kahirapan pinoys sanhi korapsyon buwaya gobyerno,youtube
4939,ibig sabihin pagiging kristiyano bayang definitely see leaders genuinely understanding embodying called faith longstanding faith crisis church leaders happening,youtube
4940,must every politician family ehem freakin nepo babies,youtube
4941,must every filipino,youtube
4942,baka pati pagbaha lugar dati bahain sinasadya pabahain maka kurakot pondo,youtube
4943,umasenso pilipinas patayin corrupt bwaya papayaman habang pilipino nagdudusa ibalik death penalty kandidato bitay,youtube
4944,ibalik death p3nalty mgakurakot,youtube
4945,bbm utang utang ibang bansa nagawa,youtube
4946,bbm namang nagawa bansa baket daming utang bansa,youtube
4947,congratulations bless structure canda ilaya lopez quezon maungkat reminder halos linggo stranded biyahero north south malalaking poste noong bumisita kami aming farm ginagawa biglang natigil taga lopez kinapos budget hanggang nakatingga bigyan pansin abs cbn quezon province dept works highway maaasahan,youtube
4948,patunay sinungaling asawa mgnanakaw thives,youtube
4949,tax bulsa adminstration palpak,youtube
4950,buti puno tinanim maganda,youtube
4951,happy sunday,youtube
4952,tila lalong bumaha bulacan,youtube
4953,filipino versus legislative aristocracy,youtube
4954,marcos era includes final years third republic philippines martial law majority fourth republic end marcos dictatorial era country experiencing debt crisis extreme poverty severe underemployment would vote descendant expect,youtube
4955,isaisahin pangalan kongresmen descaya nagdrama marcos malihis usapin una nyong tanungin marcos romuakldez zaldy habang nagawa nagsasayang laway,youtube
4956,mahiya kyo binaha nkikipaglaban corruption lalo mahal pbbm trillanes vico sotto iba pagpalain kyo panginoong diyos kasama boong family,youtube
4957,politiko sala pababa ikulong,youtube
4958,kawaqa pinas nalusong baha ikulong kahet mayayaman,youtube
4959,panong imbes 20mil presyo dumoble presyo triple kurapt multuhin namatay pinaggagawa hayuf,youtube
4960,talagang konsenya magnanakaw,youtube
4961,solution alisin bahay tabi ilog ibalik ilog kanilang sapa swamp marsh pond iba,youtube
4962,maganda iloilo japanese contractor gumawa nung,youtube
4963,ganang panuorim silbing governo,youtube
4964,nakakagalit kurakot maagap presidente maiwasanga kurakot gahaman animalistic,youtube
4965,bago dukotan natutulog pansitan,youtube
4966,halatang scripted kinikilingan kwento iniiwas maraming nakawan metro manila,youtube
4967,mapanagot sangkot,youtube
4968,president bbm kailan nagpasimuno nitong unprogrammed funds nagsimula,youtube
4969,day abs cbn news would ask permission use documentary advocacy campaign make sure give full credit owner much,youtube
4970,hangga uunahin pansariling interes asenso pilipinas,youtube
4971,ganda explanation abs cbn linaw anotomy corruption,youtube
4972,kudos abs,youtube
4973,bbm mastermind iba magising tayong deserve government deserve better,youtube
4974,dds malaking kasalanan pinaglalaban amo kurap,youtube
4975,lawyers required take mandatory continuing legal education every years wish require lawmakers least month blighted areas within jurisdiction every year take pick country long blighted area ensure compliance streaming shall done filipinos netizens tune wish lawmakers shall eat residents area eat drink constituents drink sleep voters sleep maybe lawmakers actually plight truly marginalized lawmakers vowed represent maybe lawmakers mindfully spend every centavo betterment filipino maybe,youtube
